1990	1	8	18	263.949	93.4601	0.8143	0	263.766	974.336	0.203
1990	1	9	0	263.654	86.9162	1.6526	0	270.345	973.975	0.3445
1990	1	9	6	262.13	85.5644	1.7569	0	260.906	974.495	0.476
1990	1	9	12	259.658	84.1876	2.1957	0	245.669	975.15	0.23
1990	1	9	18	256.788	83.7624	2.3816	0	224.874	974.637	0.1335
1990	1	10	0	253.845	80.1837	3.5126	0	184.586	974.571	0.038
1990	1	10	6	251.097	79.7121	4.0311	0	183.128	977.966	0.0215
1990	1	10	12	249.799	76.9783	4.1955	0.008	165.203	983.362	0.028
1990	1	10	18	248.993	76.6479	3.259	0	144.919	987.266	0.0075
1990	1	11	0	245.813	77.227	2.3351	0	141.451	989.688	0.005
1990	1	11	6	244.166	78.665	1.8913	0	146.291	990.417	0.006
1990	1	11	12	243.689	76.7723	2.417	0.035	177.125	990.54	0.0465
1990	1	11	18	245.241	77.2076	2.6834	0	171.49	991.343	0.014
1990	1	12	0	246.47	78.7497	3.8064	0	189.809	992.664	0.023
1990	1	12	6	249.492	79.517	4.3012	0	195.335	992.952	0.028
1990	1	12	12	253.305	81.4423	4.9627	0.101	198.149	993.914	0.048
1990	1	12	18	255.132	81.5438	4.9283	0	194.345	994.934	0.0655
1990	1	13	0	252.865	83.955	1.2855	0	198.613	998.453	0.014
1990	1	13	6	251.455	83.1831	1.0617	0	206.595	1000.126	0.0345
1990	1	13	12	249.129	80.8281	1.2902	0.238	177.957	1001.076	0.012
1990	1	13	18	248.936	80.9028	1.3598	0	198.015	1000.309	0.0255
1990	1	14	0	249.325	78.6912	3.1731	0	196.037	999.725	0.0385
1990	1	14	6	250.041	79.8419	3.4989	0	202.286	998.309	0.047
1990	1	14	12	251.03	80.8607	3.8974	0.395	205.687	997.85	0.0725
1990	1	14	18	252.985	80.9316	4.4263	0	205.89	995.982	0.041
1990	1	15	0	254.503	81.9559	7.0671	0	220.528	993.696	0.089
1990	1	15	6	255.407	82.8131	7.7705	0	233.931	990.195	0.2735
1990	1	15	12	256.693	83.4729	8.8478	0.525	241.522	986.843	0.5215
1990	1	15	18	258.216	82.5481	8.9863	0	239.391	983.693	0.1155
1990	1	16	0	257.657	80.9636	8.2074	0	238.345	981.438	0.1515
1990	1	16	6	256.55	80.1835	7.183	0	226.871	979.261	0.1095
1990	1	16	12	254.861	79.1148	6.6974	1.196	199.249	978.292	0.1015
1990	1	16	18	253.652	79.1363	5.9128	0	179.938	978.583	0.0745
1990	1	17	0	253.625	75.7213	5.1204	0	176.507	979.39	0.0765
1990	1	17	6	252.588	75.9912	5.0443	0	176.318	978.429	0.0845
1990	1	17	12	251.468	75.48	5.4179	1.906	192.498	976.113	0.128
1990	1	17	18	252.143	73.9681	5.602	0	213.282	972.098	0.1265
1990	1	18	0	250.433	74.3577	4.3359	0	193.793	968.939	0.102
1990	1	18	6	250.567	74.5535	3.8861	0	191.424	967.357	0.05
1990	1	18	12	249.624	75.4289	2.7359	2.757	182.142	968.443	0.031
1990	1	18	18	248.891	75.2426	2.0357	0	187.68	969.783	0.0365
1990	1	19	0	248.698	76.9362	1.1567	0	178.532	972.001	0.011
1990	1	19	6	248.443	77.3825	1.0398	0	182.308	974.534	0.019
1990	1	19	12	249.329	78.5508	1.0324	3.782	190.635	976.782	0.011
1990	1	19	18	247.809	78.4351	0.7644	0	191.546	977.693	0.0125
1990	1	20	0	247.467	79.9442	1.698	0	191.712	978.226	0.014
1990	1	20	6	247.803	79.2037	0.3016	0	188.473	977.838	0.0095
1990	1	20	12	250.014	79.8859	0.9734	4.231	216.029	978.23	0.022
1990	1	20	18	249.883	80.7484	0.9871	0	216.287	978.617	0.033
1990	1	21	0	249.552	79.7172	0.6947	0	209.145	979.729	0.02
1990	1	21	6	250.439	80.2056	0.5798	0	208.07	981.229	0.0195
1990	1	21	12	250.418	80.1266	1.4696	5.946	206.864	984.71	0.017
1990	1	21	18	251.425	80.6482	1.2505	0	197.811	987.83	0.009
1990	1	22	0	249.149	82.8239	0.948	0	194.142	991.184	0.004
1990	1	22	6	249.036	82.0565	0.6847	0	199.521	994.172	0.006
1990	1	22	12	249.762	83.2122	0.8205	8.22	205.984	996.45	0.016
1990	1	22	18	251.699	82.5626	1.5333	0	228.785	996.539	0.026
1990	1	23	0	253.977	84.1344	3.0235	0	216.213	994.95	0.046
1990	1	23	6	256.977	85.5608	4.3817	0	234.43	992.67	0.053
1990	1	23	12	256.917	85.9565	5.5246	5.514	241.422	990.127	0.094
1990	1	23	18	257.95	85.1671	6.1654	0	238.409	986.864	0.153
1990	1	24	0	256.761	81.9968	7.684	0	234.151	983.543	0.12
1990	1	24	6	257.432	81.1224	7.9847	0	239.924	979.65	0.3065
1990	1	24	12	257.995	81.3058	7.9751	8.895	229.741	976.448	0.311
1990	1	24	18	258.824	79.7845	8.3526	0	241.187	972.794	0.368
1990	1	25	0	259.334	79.5973	6.5354	0	243.998	968.562	0.317
1990	1	25	6	260.198	80.1291	6.2615	0	253.104	962.566	0.8385
1990	1	25	12	261.057	80.0045	5.7354	6.426	250.899	957.769	1.572
1990	1	25	18	259.68	79.5515	4.467	0	249.069	955.451	0.37
1990	1	26	0	258.882	83.9272	2.1861	0	224.507	954.662	0.147
1990	1	26	6	258.438	85.1708	1.2994	0	232.74	955.317	0.146
1990	1	26	12	258.555	85.5603	1.6825	12.546	233.678	956.103	0.097
1990	1	26	18	257.486	84.3195	2.8269	0	235.254	956.674	0.0995
1990	1	27	0	258.051	82.9185	1.767	0	233.041	957.288	0.068
1990	1	27	6	257.565	82.406	0.8536	0	220.375	957.46	0.0235
1990	1	27	12	257.897	82.934	0.4977	18.127	216.928	958.058	0.02
1990	1	27	18	258.568	81.2076	0.8666	0	229.855	958.512	0.0315
1990	1	28	0	258.663	84.774	1.5226	0	208.322	959.903	0.012
1990	1	28	6	259.344	84.452	2.0547	0	239.49	961.963	0.1585
1990	1	28	12	259.375	83.3971	1.8969	17.828	235.683	966.147	0.093
1990	1	28	18	258.362	86.9023	1.5161	0	231.719	970.365	0.016
1990	1	29	0	257.863	88.8788	0.9218	0	223.855	974.499	0.0155
1990	1	29	6	257.439	88.0402	0.3233	0	230.644	978.172	0.027
1990	1	29	12	258.666	87.4988	0.9235	19.958	236.286	980.922	0.033
1990	1	29	18	259.681	87.7326	1.8247	0	247.532	979.426	0.086
1990	1	30	0	260.986	86.2815	2.3461	0	253.203	977.724	0.621
1990	1	30	6	259.589	86.229	2.5424	0	227.279	979.277	0.0815
1990	1	30	12	258.963	87.6806	1.8188	28.321	211.782	983.207	0.002
1990	1	30	18	257.833	86.0875	1.2813	0	229.84	987.213	0.006
1990	1	31	0	257.993	85.0452	0.3352	0	248.399	990.957	0.025
1990	1	31	6	257.368	83.8495	1.792	0	251.179	992.106	0.031
1990	1	31	12	259.369	84.9016	2.5813	18.273	256.322	990.651	0.023
1990	1	31	18	261.798	84.3783	3.2904	0	257.62	988.951	0.2585
1990	2	1	0	263.624	90.665	4.1057	0	274.123	987.885	0.1725
1990	2	1	6	265.953	92.6253	4.0125	0	280.024	987.035	0.096
1990	2	1	12	269.39	93.4318	5.5039	14.655	286.717	984.797	0.3265
1990	2	1	18	270.714	93.5689	6.3758	0	295.556	980.381	0.72
1990	2	2	0	272.459	97.6012	5.406	0	305.252	976.851	2.253
1990	2	2	6	273.45	96.5293	4.7246	0	299.384	976.519	0.1295
1990	2	2	12	274.052	96.1285	4.4534	16.955	306.607	977.444	0.171
1990	2	2	18	274.234	95.1163	3.4148	0	308.465	978.927	0.1275
1990	2	3	0	274.043	94.3103	4.0076	0	305.194	980.46	0.012
1990	2	3	6	273.647	95.7608	4.7431	0	300.815	980.231	0.015
1990	2	3	12	273.193	96.2753	5.2307	15.526	306.541	978.8	0.0685
1990	2	3	18	273.406	95.3739	6.0155	0	307.084	975.872	0.6805
1990	2	4	0	273.043	96.4119	4.5698	0	305.009	973.898	0.903
1990	2	4	6	273.145	94.9816	4.3098	0	300.937	974.885	0.083
1990	2	4	12	272.594	96.7204	5.5398	26.983	284.831	975.532	0.2515
1990	2	4	18	273.433	95.0739	5.0049	0	294.09	976.668	0.0755
1990	2	5	0	273.354	92.1225	4.996	0	298.771	977.687	0.0265
1990	2	5	6	273.373	90.7567	4.936	0	292.788	978.806	0.0385
1990	2	5	12	272.815	90.9433	6.8916	31.263	284.626	977.897	0.075
1990	2	5	18	273.152	92.4579	9.5709	0	296.76	971.771	1.0605
1990	2	6	0	273.318	92.8631	8.6731	0	309.288	964.903	4.6055
1990	2	6	6	275.527	87.8329	3.9308	0	298.733	965.468	0.004
1990	2	6	12	275.012	89.4648	6.8816	36.527	279.891	964.701	0.004
1990	2	6	18	276.453	82.8634	7.1797	0	303.149	964.595	0.004
1990	2	7	0	275.938	79.887	6.3906	0	256.574	967.371	0.002
1990	2	7	6	275.757	82.2583	6.178	0	294.553	967.594	0.0145
1990	2	7	12	275.061	86.7406	4.7379	19.207	313.719	966.111	0.3955
1990	2	7	18	274.918	81.2375	8.6944	0	304.124	958.048	0.2735
1990	2	8	0	275.124	86.8241	8.5909	0	312.444	951.853	0.1435
1990	2	8	6	273.726	93.1924	7.5067	0	312.205	941.836	3.427
1990	2	8	12	273.915	92.5919	6.1531	24.031	304.17	936.421	0.668
1990	2	8	18	274.028	87.5193	5.7465	0	306.262	936.948	0.1375
1990	2	9	0	272.955	78.9127	5.7359	0	293.237	939.222	0.531
1990	2	9	6	273.372	74.5037	7.0912	0	282.526	944.794	0.0235
1990	2	9	12	273.003	70.6709	7.2413	42.001	268.619	951.151	0.049
1990	2	9	18	271.689	74.426	5.9291	0	237.78	955.916	0.0055
1990	2	10	0	268.249	79.5547	2.8381	0	211.336	959.07	0
1990	2	10	6	265.457	79.2084	1.9588	0	193.86	961.273	0
1990	2	10	12	266.309	77.1098	1.6612	82.553	188.872	962.75	0
1990	2	10	18	263.638	84.2517	1.5399	0	220.75	962.724	0.0265
1990	2	11	0	265.855	90.1455	1.2577	0	272.85	963.134	0.0785
1990	2	11	6	266.701	90.5508	1.1567	0	274.667	963.604	0.191
1990	2	11	12	267.898	90.6229	0.5953	45.118	272.811	966.565	0.0645
1990	2	11	18	267.947	91.0821	0.9766	0	273.007	969.927	0.063
1990	2	12	0	268.353	88.2741	2.0182	0	257.561	971.961	0.02
1990	2	12	6	269.077	89.4062	3.9042	0	280.1	972.455	0.063
1990	2	12	12	269.835	86.0601	4.6444	39.85	286.2	972.598	0.049
1990	2	12	18	269.818	87.4605	5.4328	0	285.5	971.493	0.9535
1990	2	13	0	270.548	91.6295	2.9742	0	291.394	970.366	1.166
1990	2	13	6	270.75	92.8402	1.8634	0	284.037	971.659	0.5815
1990	2	13	12	271.113	89.7646	2.2413	57.014	286.877	974.741	0.019
1990	2	13	18	270.353	91.8856	2.2506	0	276.469	975.326	0.02
1990	2	14	0	270.442	94.0087	2.08	0	285.953	974.165	0.1545
1990	2	14	6	269.899	94.5939	1.9632	0	280.456	972.55	0.2875
1990	2	14	12	270.203	96.0464	1.803	46.642	289.606	973.266	0.1915
1990	2	14	18	269.655	95.0774	2.1465	0	285.931	974.597	0.1905
1990	2	15	0	269.801	90.9815	3.2189	0	288.309	975.627	0.1895
1990	2	15	6	269.853	90.0102	4.5292	0	281.342	974.243	0.269
1990	2	15	12	270.481	88.7764	7.2606	31.226	287.496	970.58	1.435
1990	2	15	18	271.534	90.2506	6.9934	0	295.405	967.814	1.0915
1990	2	16	0	271.83	85.6403	6.1125	0	297.899	970.541	0.37
1990	2	16	6	270.675	81.3595	7.6112	0	290.662	973.06	0.2965
1990	2	16	12	269.763	81.334	8.4046	50.854	283.859	974.657	0.415
1990	2	16	18	269.7	81.3595	7.871	0	285.686	978.337	0.2615
1990	2	17	0	269.752	76.6216	6.6127	0	286.256	981.673	0.245
1990	2	17	6	269.009	75.5424	6.8733	0	280.316	984.96	0.3375
1990	2	17	12	267.513	70.7256	7.7603	62.037	271.747	987.561	0.0695
1990	2	17	18	265.986	72.7126	7.7557	0	223.468	987.646	0.005
1990	2	18	0	266.109	72.4523	8.5021	0	234.599	988.506	0.0365
1990	2	18	6	266.104	71.9205	8.512	0	256.54	990.204	0.0265
1990	2	18	12	266.771	70.2183	9.2225	53.695	268.473	992.075	0.043
1990	2	18	18	265.41	71.9652	9.7616	0	270.609	992.487	0.1945
1990	2	19	0	264.945	72.2074	11.5349	0	266.089	992.179	0.204
1990	2	19	6	264.86	75.6818	11.4396	0.014	264.879	991.699	0.241
1990	2	19	12	265.265	72.8498	12.0485	64.392	261.26	989.915	0.1815
1990	2	19	18	265.361	73.9634	12.9786	0	258.543	987.748	0.189
1990	2	20	0	266.718	84.1415	12.936	0	274.723	983.389	0.93
1990	2	20	6	267.183	88.1456	14.9316	0.085	277.528	973.76	0.808
1990	2	20	12	268.443	88.8896	12.9195	33.367	282.973	963.914	2.7075
1990	2	20	18	270.719	88.1748	9.4991	0	290.94	959.068	0.1895
1990	2	21	0	273.428	73.8429	7.8025	0	303.546	953.352	0.48
1990	2	21	6	274.94	68.6086	6.5815	0.335	296.093	952.723	0.007
1990	2	21	12	276.722	55.2151	9.8755	128.222	240.152	957.56	0.0045
1990	2	21	18	275.425	50.4742	10.0231	0	235.334	965.051	0.0155
1990	2	22	0	272.164	69.4155	3.7867	0	223.194	968.815	0
1990	2	22	6	268.964	79.4061	2.8379	1.006	239.517	968.344	0.0005
1990	2	22	12	271.318	74.2416	3.3177	82.518	274.676	967.685	0.001
1990	2	22	18	270.016	74.6825	3.058	0	215.694	966.648	0.001
1990	2	23	0	270.954	85.5746	3.3603	0	256.503	969.303	0.017
1990	2	23	6	267.287	90.1281	1.4643	1.563	249	969.825	0
1990	2	23	12	270.371	90.7265	3.6467	73.307	276.592	965.185	1.8105
1990	2	23	18	271.483	90.6321	2.5239	0	288.021	959.917	0.096
1990	2	24	0	272.511	86.4469	3.0903	0	279.718	957.593	0.0025
1990	2	24	6	270.922	87.8283	1.6694	1.348	296.687	957.3	0.08
1990	2	24	12	273.823	84.8181	2.538	79.959	301.513	955.444	0.019
1990	2	24	18	273.355	84.8228	2.0329	0	279.604	952.657	0.16
1990	2	25	0	271.712	78.3026	2.9981	0	240.018	951.849	0.1535
1990	2	25	6	271.738	70.6209	6.709	2.347	287.999	955.669	0.788
1990	2	25	12	269.748	63.8867	4.2093	171.674	205.627	959.197	0
1990	2	25	18	266.234	66.8187	3.414	0	196.621	959.261	0
1990	2	26	0	262.931	70.259	3.0374	0	184.433	958.746	0
1990	2	26	6	263.107	68.9782	2.552	5.949	188.591	958.911	0
1990	2	26	12	265.798	61.8541	1.7459	176.837	189.145	959.728	0
1990	2	26	18	262.704	69.3008	1.9963	0	223.645	957.678	0
1990	2	27	0	262.723	77.1453	4.4891	0	222.62	953.949	0
1990	2	27	6	264.424	74.9214	6.1176	5.248	242.151	947.268	0.0365
1990	2	27	12	266.945	79.5363	6.873	81.79	271.683	939.213	0.551
1990	2	27	18	267.452	82.4742	5.3737	0	282.84	932.105	1.5985
1990	2	28	0	268.255	94.7657	1.6049	0	284.219	928.331	0.805
1990	2	28	6	270.173	95.5668	2.5276	3.599	298.931	927.803	1.288
1990	2	28	12	271.517	95.0808	2.5917	65.148	298.216	929.167	0.9255
1990	2	28	18	270.994	94.8408	1.2717	0	289.541	931.472	0.825
1990	3	1	0	268.274	81.7692	2.9705	0	257.595	934.05	0.0165
1990	3	1	6	266.742	81.3595	5.3036	9.561	240.597	937.194	0.0055
1990	3	1	12	269.945	73.3089	7.26	111.677	263.556	941.088	0.266
1990	3	1	18	270.876	71.9216	5.4664	0	255.605	949.086	0.1605
1990	3	2	0	268.363	76.4155	4.0923	0	233.464	958.225	0.004
1990	3	2	6	262.595	82.3189	1.8764	16.427	184.673	964.648	0
1990	3	2	12	266.529	77.3629	1.7244	181.106	207.94	969.043	0
1990	3	2	18	264.725	79.0981	2.3032	0	192.079	971.148	0
1990	3	3	0	264.131	80.3128	1.9659	0	235.579	971.82	0.0675
1990	3	3	6	264.972	77.4308	2.3358	8.974	264.596	971.94	0.5635
1990	3	3	12	266.728	71.3888	5.2462	127.061	254.885	973.384	0.311
1990	3	3	18	265.494	68.4621	6.4531	0	240.055	975.121	0.044
1990	3	4	0	261.556	75.9765	2.7345	0	193.482	974.502	0.0055
1990	3	4	6	259.329	76.6585	1.3668	21.834	184.921	972.575	0.0365
1990	3	4	12	263.322	69.5949	0.5536	219.144	178.918	969.673	0
1990	3	4	18	260.62	74.6864	1.3417	0	229.269	967.153	0.0205
1990	3	5	0	260.596	83.5347	2.7396	0	233.789	964.48	0.07
1990	3	5	6	260.224	86.2756	4.6663	17.158	238.191	961.096	0.0205
1990	3	5	12	263.803	82.9978	5.42	106.495	254.302	955.706	0.208
1990	3	5	18	264.972	86.1087	5.1701	0	271.733	949.405	0.911
1990	3	6	0	265.349	87.4091	2.863	0	255.818	945.657	0.033
1990	3	6	6	265.838	86.6652	2.5863	21.328	246.915	944.187	0.0265
1990	3	6	12	266.961	84.7714	4.8973	135.063	253.334	944.852	0.2635
1990	3	6	18	267.467	85.0263	5.6469	0	268.428	947.389	0.4575
1990	3	7	0	268.107	72.9675	9.1313	0	270.087	951.907	0.4825
1990	3	7	6	267.464	70.3283	9.0299	26.061	243.519	958.842	0.0645
1990	3	7	12	267.803	64.3083	8.1907	218.458	205.669	964.707	0.028
1990	3	7	18	262.971	73.6582	4.0493	0	183.654	967.301	0.0025
1990	3	8	0	258.443	82.2344	1.3305	0	182.226	967.207	0
1990	3	8	6	258.288	83.1602	0.421	39.692	196.782	967.24	0
1990	3	8	12	263.677	73.0271	0.8246	252.496	179.269	967.577	0
1990	3	8	18	257.817	80.415	1.4087	0	172.24	967.884	0
1990	3	9	0	258.646	88.4499	3.7033	0	190.409	966.402	0.002
1990	3	9	6	260.373	86.47	6.1995	24.401	217.178	961.96	0.154
1990	3	9	12	264.827	85.7467	5.0404	78.403	265.269	957.299	1.0725
1990	3	9	18	265.954	88.7664	1.0551	0	271.836	956.19	0.686
1990	3	10	0	263.58	85.0912	1.765	0	239.492	956.887	0.2585
1990	3	10	6	261.242	85.653	1.6363	31.354	227.571	956.918	0.0075
1990	3	10	12	263.854	77.3051	2.2507	213.609	224.866	956.718	0.0035
1990	3	10	18	261.131	83.4249	2.9145	0	219.692	956.506	0.0215
1990	3	11	0	262.21	78.5869	5.5696	0	219.761	954.691	0.196
1990	3	11	6	266.599	73.8837	13.1949	37.976	238.005	956.041	0.2785
1990	3	11	12	266.585	65.1012	11.9572	231.447	208.776	960.615	0.0505
1990	3	11	18	262.768	68.0065	9.2778	0	193.613	962.051	0.014
1990	3	12	0	259.441	69.7197	6.9424	0	180.416	961.579	0.004
1990	3	12	6	259.256	69.2701	5.5993	60.3	179.858	961.522	0.007
1990	3	12	12	263.66	60.7947	4.9505	277.364	175.576	963.089	0.002
1990	3	12	18	260.786	65.8234	5.1729	0	184.806	965.554	0.008
1990	3	13	0	259.677	76.7616	5.4596	0	205.576	967.735	0.0275
1990	3	13	6	261.892	77.124	6.7329	45.693	225.963	971.404	0.034
1990	3	13	12	266.3	70.8915	7.6053	234.68	215.273	977.567	0.0605
1990	3	13	18	265.426	71.6042	7.2239	0	189.732	984.448	0.02
1990	3	14	0	261.65	69.4037	4.5825	0	187	990.266	0.0045
1990	3	14	6	262.13	66.8886	2.8594	76.336	175.957	995.014	0
1990	3	14	12	267.164	47.3013	3.0203	296.739	176.632	996.655	0
1990	3	14	18	265.29	53.7547	3.5346	0	214.768	995.27	0
1990	3	15	0	264.817	69.918	4.4555	0	211.335	992.299	0.003
1990	3	15	6	267.179	79.4516	5.7489	18.197	279.47	986.527	0.6425
1990	3	15	12	270.844	81.4895	6.6745	102.659	292.562	980.752	0.1185
1990	3	15	18	272.085	85.5375	7.1177	0	301.658	972.739	1.424
1990	3	16	0	274.154	77.5526	4.4686	0	300.725	967.54	0.003
1990	3	16	6	272.882	75.8715	3.9368	69.125	248.665	965.416	0
1990	3	16	12	275.784	62.0639	3.9773	288.18	231.237	965.311	0
1990	3	16	18	273.217	72.3395	3.6126	0	223.324	966.477	0.001
1990	3	17	0	272.25	64.9161	3.94	0	245.338	968.89	0.011
1990	3	17	6	272.265	63.5559	4.1538	78.716	231.998	972.658	0.028
1990	3	17	12	275.97	51.8883	4.0825	294.733	227.097	978.641	0
1990	3	17	18	272.361	56.7556	3.8234	0	218.891	983.327	0
1990	3	18	0	266.848	80.0045	2.3167	0	213.73	986.702	0
1990	3	18	6	269.471	81.5454	3.6337	36.983	265.741	985.843	0.0095
1990	3	18	12	272.902	84.7744	5.5028	66.667	307.733	977.856	0.758
1990	3	18	18	273.99	73.9234	4.5405	0	227.683	977.779	0
1990	3	19	0	274.226	58.3425	3.5062	0	223.516	976.561	0
1990	3	19	6	273.92	63.6474	3.0478	69.847	259.207	972.232	0.005
1990	3	19	12	276.437	52.265	3.239	290.657	233.497	970.346	0
1990	3	19	18	272.733	60.686	2.2035	0	260.302	967.332	0
1990	3	20	0	270.285	76.4689	0.4652	0	263.403	961.371	0.0335
1990	3	20	6	270.491	76.127	1.9955	55.156	267.019	958.166	0.0295
1990	3	20	12	273.083	69.5345	3.3797	218.002	267.659	960.999	0.0545
1990	3	20	18	271.149	71.8776	2.9557	0	230.456	963.796	0.0055
1990	3	21	0	271.575	65.8376	5.4988	0	264.908	966.261	0.0585
1990	3	21	6	271.869	63.5821	4.7351	75.192	261.054	971.081	0.014
1990	3	21	12	273.42	50.4737	3.8455	293.092	235.996	973.891	0.003
1990	3	21	18	268.918	62.0548	2.587	0	202.388	972.664	0
1990	3	22	0	266.015	82.9004	3.9113	0	217.864	967.574	0
1990	3	22	6	268.923	77.7573	5.7143	79.569	254.62	960.715	0.062
1990	3	22	12	270.995	80.5384	6.1946	150.817	287.789	956.647	0.598
1990	3	22	18	270.952	81.846	4.9793	0	287.194	956.169	0.5515
1990	3	23	0	270.015	82.7766	3.4168	0	270.477	956.404	0.2505
1990	3	23	6	269.506	79.6584	3.7124	71.901	274.707	956.966	0.3705
1990	3	23	12	269.654	76.586	4.0669	220.18	274.432	958.371	0.121
1990	3	23	18	268.059	81.139	2.8024	0	261.058	960.432	0.1245
1990	3	24	0	267.017	78.0474	1.398	0	249.707	962.087	0.0765
1990	3	24	6	266.977	76.9532	1.5221	97.347	246.258	964.01	0.095
1990	3	24	12	268.717	71.4885	0.9575	192.477	271.542	965.125	0.037
1990	3	24	18	267.813	76.6146	1.1067	0	254.941	964.871	0.0525
1990	3	25	0	265.9	80.8497	1.9973	0	229.551	965.217	0.0595
1990	3	25	6	266.451	78.6592	2.5111	84.726	250.013	967.194	0.1335
1990	3	25	12	268.207	69.6679	3.908	274.469	253.635	971.046	0.0275
1990	3	25	18	265.545	75.6098	3.579	0	215.598	975.883	0.014
1990	3	26	0	263.821	77.0154	5.1452	0	229.847	981.212	0.023
1990	3	26	6	265.881	73.9729	4.9689	137.753	205.166	986.511	0.0075
1990	3	26	12	268.491	60.6839	4.9926	315.649	223.625	991.644	0.0115
1990	3	26	18	262.478	71.8389	1.8918	0	191.995	994.868	0
1990	3	27	0	259.832	74.4176	3.0126	0	181.296	996.515	0
1990	3	27	6	262.862	74.9974	4.6863	157.261	190.895	995.953	0
1990	3	27	12	269.299	60.1956	6.1664	298.57	226.601	994.089	0
1990	3	27	18	269.915	64.6029	6.1328	0	227.266	991.093	0
1990	3	28	0	271.48	66.3167	6.4879	0	227.732	988.984	0
1990	3	28	6	272.454	66.2158	6.8938	112.247	252.5	987.891	0
1990	3	28	12	276.914	56.7823	7.8574	357.448	238.385	986.705	0
1990	3	28	18	274.7	64.237	5.9738	0	296.747	988.496	0.1785
1990	3	29	0	272.692	70.5998	3.3874	0	266.554	991.049	0.0105
1990	3	29	6	271.754	63.3497	2.2978	173.653	208.132	994.137	0
1990	3	29	12	275.054	44.8771	4.0844	395.562	213.389	992.381	0
1990	3	29	18	273.58	66.5049	6.228	0	294.938	985.336	0.1585
1990	3	30	0	271.78	72.7959	8.4611	0	261.345	974.857	0.2305
1990	3	30	6	272.244	74.0153	8.1866	48.231	295.121	964.758	1.2585
1990	3	30	12	273.609	52.5771	9.2203	376.086	221.892	963.621	0.1465
1990	3	30	18	271.108	62.1261	6.1317	0	222.611	961.834	0.002
1990	3	31	0	269.718	65.828	6.1131	0	252.397	960.199	0.171
1990	3	31	6	272.445	66.5439	7.0372	101.658	275.934	962.016	0.0895
1990	3	31	12	273.847	61.7147	10.4486	319.243	254.737	970.669	0.7125
1990	3	31	18	269.313	59.4062	4.3984	0	227.812	975.755	0.01
1990	4	1	0	267.117	75.0032	4.436	0	216.467	973.912	0.028
1990	4	1	6	267.04	69.3074	4.9426	184.469	197.342	973.677	0.0045
1990	4	1	12	269.469	58.7001	6.2466	348.058	229.701	974.821	0.127
1990	4	1	18	266.72	63.1474	3.7056	0	212.687	974.709	0.0195
1990	4	2	0	262.531	75.9022	3.2219	0	184.526	973.506	0
1990	4	2	6	264.7	73.3867	3.1712	200.404	184.596	973.534	0
1990	4	2	12	268.765	57.4451	4.7628	395.083	211.525	974.327	0.0245
1990	4	2	18	264.843	61.437	2.1717	0	186.227	975.149	0
1990	4	3	0	258.799	78.8061	2.0111	0	180.42	976.014	0
1990	4	3	6	262.502	75.3495	1.6476	209.523	187.358	975.84	0
1990	4	3	12	269.481	52.2662	2.5751	440.06	187.956	975.207	0
1990	4	3	18	265.31	65.9069	2.7631	0	216.612	973.353	0
